row_index,strength_grade,fiber_type,fiber_content,aspect_ratio,w_b_ratio,cube_strength_mpa,curing_days,crack_width,crack_density,cracking_risk,source_group,data_tier,needs_manual_review,crack_width_definition_id,literature_key,source_doi,table_or_figure_ref,fill_note,reviewer,review_date
0,C75,端钩型,2.171007404476179,92.35547436149672,0.3817566218857394,75.0,62.0,0.02,1.0904828882592883,0,,,,,,,,,,
1,C45,波纹型,1.6777405153578313,92.54126477885043,0.3435257053393924,45.0,68.0,0.0753353489645491,0.6575505965352035,2,,,,,,,,,,
2,C80,平直型,1.913090266202972,66.32008522705144,0.4176612496818016,80.0,31.0,0.0797936124481979,1.6128871762101582,0,,,,,,,,,,
3,C65,端钩型,2.412497143540064,52.11503362815552,0.3634081822634475,65.0,12.0,0.0680626676996339,0.939309869984678,0,,,,,,,,,,
4,C60,端钩型,2.086795800001477,84.04087024776916,0.3072119668554727,60.0,27.0,0.02,0.7671597127997685,1,,,,,,,,,,
5,C75,端钩型,1.8839485016449893,76.31628842174328,0.3836800088313721,75.0,73.0,0.0202120868946195,0.9987262433199888,0,,,,,,,,,,
6,C50,端钩型,1.898017901863534,56.15604102115971,0.394826535018034,50.0,82.0,0.1060829624580206,0.7838949538135024,0,,,,,,,,,,
7,C65,端钩型,1.2598752451565305,36.61266676430607,0.3451185736408422,65.0,85.0,0.1374651978228264,1.5430938985529463,2,,,,,,,,,,
8,C30,平直型,0.5770445864198486,82.27527279443183,0.4144915866244231,30.0,21.0,0.1232015071468482,0.9243083116408184,2,,,,,,,,,,
9,C80,波纹型,1.591793473080906,48.372236114600526,0.4131543800863841,80.0,55.0,0.048000293468316,0.3219776198513087,0,,,,,,,,,,
10,C55,平直型,1.036461682048823,95.57692053736454,0.4404004362220742,55.0,14.0,0.185534719816363,1.6338661306004707,2,,,,,,,,,,
11,C65,平直型,1.5213216093115904,46.867940250397936,0.429589696440242,65.0,64.0,0.02,1.3624369717697544,1,,,,,,,,,,
12,C45,平直型,2.633507683170415,38.59305526880402,0.4304866113042063,45.0,38.0,0.0519144181260592,1.207877870654048,0,,,,,,,,,,
13,C75,端钩型,1.084848714663352,88.17788704874343,0.3632428303648086,75.0,65.0,0.1008440095275466,1.430617228401139,1,,,,,,,,,,
14,C20,端钩型,0.645756854222665,40.72990216371458,0.4574864443971908,20.0,62.0,0.2802089093191911,1.541916672542653,2,,,,,,,,,,
15,C20,平直型,1.2034597300549914,42.54878157104174,0.4098288767199359,20.0,90.0,0.2186847979008352,1.6811538694151342,2,,,,,,,,,,
16,C50,端钩型,1.233984394416709,71.95679540645904,0.386283639035978,50.0,44.0,0.1101862475892948,1.3071652203713875,1,,,,,,,,,,
17,C65,端钩型,2.154791286817238,91.21934285862253,0.4252024961882114,65.0,31.0,0.1683977366135839,0.6196266933393444,1,,,,,,,,,,
18,C70,平直型,1.892580380853196,43.75042660002013,0.3721314668900508,70.0,48.0,0.1989371424370692,1.045832290694329,1,,,,,,,,,,
19,C45,平直型,2.459745522766034,51.72265710300663,0.4025478489213516,45.0,15.0,0.02,1.22451968207013,0,,,,,,,,,,
20,C60,平直型,2.160783850818469,84.41833867688243,0.447341137696444,60.0,11.0,0.0976574833782131,0.7048400702975491,1,,,,,,,,,,
21,C50,平直型,1.5159671536001764,98.02784982426772,0.4772805773447415,50.0,47.0,0.1750124287766952,1.1815137747254376,1,,,,,,,,,,
22,C80,端钩型,2.5350509616650867,65.05188303416396,0.4842114394590383,80.0,75.0,0.02,0.3518767628141594,0,,,,,,,,,,
23,C60,平直型,0.9174322997692598,40.07282517858755,0.4007265850366198,60.0,48.0,0.1320456892934067,1.1849870184219342,2,,,,,,,,,,
24,C40,平直型,0.5567801828346512,30.975540139574107,0.4040550229481138,40.0,71.0,0.1410346803909722,1.175885159378538,2,,,,,,,,,,
25,C80,平直型,0.7251196519391043,46.075922099919865,0.4599740821527673,80.0,17.0,0.214124102719415,1.1397565921628514,2,,,,,,,,,,
26,C20,平直型,2.305898376491126,39.22755524505647,0.3628901383488402,20.0,41.0,0.092580368174007,0.9293017388450177,0,,,,,,,,,,
27,C80,平直型,1.6546930756284683,77.43610715290002,0.4674764724690137,80.0,56.0,0.0691628914152893,1.0832944333425116,1,,,,,,,,,,
28,C25,波纹型,0.9031794475840044,38.52827532399718,0.3988283293034846,25.0,32.0,0.1134127029656998,0.7554852938118022,2,,,,,,,,,,
29,C35,端钩型,1.7526119377584088,65.44309521344431,0.3231713448670537,35.0,2.0,0.028816637919246,0.8962038128714376,1,,,,,,,,,,
30,C70,波纹型,0.880780256782921,78.59837049500206,0.3144118294145887,70.0,7.0,0.0345587028957602,1.228283941709577,0,,,,,,,,,,
31,C65,端钩型,2.24080093769434,70.67816264546317,0.4683986422078926,65.0,84.0,0.1273160933025924,1.3528677228842385,1,,,,,,,,,,
32,C80,端钩型,1.6153906889350766,43.98429561620404,0.3111135833813755,80.0,55.0,0.0351982791212358,0.7171149823625013,1,,,,,,,,,,
33,C65,端钩型,1.4525530652412062,86.28871683275838,0.3561222872267311,65.0,24.0,0.1738099517372399,1.43041095321015,2,,,,,,,,,,
34,C55,平直型,1.2537802228696913,80.07849907310612,0.3668260081003092,55.0,24.0,0.0761654079495263,1.509419922313784,2,,,,,,,,,,
35,C35,波纹型,2.075706482797221,81.72888027408791,0.3345988890383187,35.0,4.0,0.0967817378239523,1.1664342002387773,0,,,,,,,,,,
36,C15,波纹型,1.404531526383476,39.17404260901193,0.3627786739603978,15.0,86.0,0.196262613696754,1.3376868266910011,1,,,,,,,,,,
37,C20,平直型,0.7191247982902524,38.66276625552412,0.4485385133450171,20.0,10.0,0.3145497462851075,1.1154380077828223,2,,,,,,,,,,
38,C35,波纹型,0.7950147553012883,94.92937857045554,0.3029365687120141,35.0,69.0,0.0279910491436114,0.8149303410319726,0,,,,,,,,,,
39,C15,波纹型,2.9047441613737863,57.83047356774584,0.4654346849041373,15.0,22.0,0.1314351696950949,1.2501058219599366,1,,,,,,,,,,
40,C50,端钩型,2.7714517267690177,51.06640842466578,0.4713096047149116,50.0,31.0,0.1295033261406015,0.2531482433076428,1,,,,,,,,,,
41,C65,平直型,2.249267834526874,64.20088317460733,0.3744523146383096,65.0,25.0,0.1579892894774867,1.0199162058588258,0,,,,,,,,,,
42,C80,波纹型,1.1646749036487989,76.40049489345077,0.3307225798121269,80.0,75.0,0.097554109351853,1.8435840425156564,1,,,,,,,,,,
43,C45,端钩型,2.92294094336931,96.8936279932879,0.4201680815890162,45.0,3.0,0.0521957420875492,0.8040796841184299,0,,,,,,,,,,
44,C75,平直型,2.4468772599144866,50.05123588174385,0.3239345111729788,75.0,32.0,0.02,1.022492015788137,0,,,,,,,,,,
45,C80,平直型,2.292225472897489,94.7365900518419,0.3729838722156505,80.0,26.0,0.02,0.902082594130577,0,,,,,,,,,,
46,C75,端钩型,1.6234037553594716,31.740164397037944,0.4916858361801944,75.0,25.0,0.0832556592449617,0.913936005316806,2,,,,,,,,,,
47,C45,端钩型,1.1806039046128975,68.86386296287773,0.4990928945167274,45.0,18.0,0.2216155772049619,1.4741348927641396,2,,,,,,,,,,
48,C35,端钩型,0.7409774053837482,74.37825781767596,0.4544209782709171,35.0,83.0,0.2871512825609976,1.5561923767340924,2,,,,,,,,,,
49,C80,端钩型,2.756505991359604,37.41281826255273,0.3621923019841532,80.0,35.0,0.02,0.3918298292136539,0,,,,,,,,,,
50,C30,端钩型,1.6394407245840277,39.823771794473885,0.4375330098332185,30.0,38.0,0.1256068301026723,1.81570378491848,2,,,,,,,,,,
51,C40,平直型,1.005908411988076,59.33800235214127,0.4410812730968025,40.0,35.0,0.0661731738211979,1.5433829188445165,0,,,,,,,,,,
52,C20,波纹型,1.2648915603766313,97.63623385002272,0.3775683390327299,20.0,89.0,0.057454117316927,0.4305414214756072,1,,,,,,,,,,
53,C70,平直型,1.94804892235474,71.7229787264061,0.4281777269172319,70.0,31.0,0.0252110733438153,1.0274819326496738,0,,,,,,,,,,
54,C60,平直型,0.9419319573480792,95.3116255120148,0.3021455289951352,60.0,31.0,0.0786209760647774,0.8927887812776787,2,,,,,,,,,,
55,C20,波纹型,2.6415357102309387,86.30526409290795,0.3418115317204483,20.0,30.0,0.02,0.910272407769692,0,,,,,,,,,,
56,C30,波纹型,2.396298824588025,62.7167121088704,0.4050176605934522,30.0,30.0,0.1042382181139386,1.5031785007284844,1,,,,,,,,,,
57,C50,端钩型,2.298657389877342,84.93344144765312,0.3327502608516591,50.0,9.0,0.0413147907928189,1.166876019109088,0,,,,,,,,,,
58,C50,端钩型,1.5802325994377593,31.248574878389142,0.3331813735753067,50.0,55.0,0.0956714833306246,1.1405024095396743,2,,,,,,,,,,
59,C70,波纹型,2.068272101756108,37.64007977360144,0.4672608581100476,70.0,3.0,0.1940422507766342,1.8191223319960097,0,,,,,,,,,,
60,C30,端钩型,1.960244922281839,88.06000304179155,0.4978266005367211,30.0,21.0,0.2686434561003349,1.5846725538556117,2,,,,,,,,,,
61,C75,端钩型,2.12461650388705,85.77719618276132,0.4111938856056897,75.0,19.0,0.124314365422878,1.3048086234828369,1,,,,,,,,,,
62,C45,端钩型,0.7111108028497227,46.28485193765036,0.4678139461763427,45.0,27.0,0.0910014778026316,0.823112127631153,1,,,,,,,,,,
63,C70,平直型,1.539518505426524,67.15387134193375,0.4980643328652545,70.0,69.0,0.1594364822329201,2.248853898348792,2,,,,,,,,,,
64,C30,波纹型,0.6040354346547312,72.42110744900077,0.3283191777137549,30.0,54.0,0.0875350549222078,0.932563008508036,1,,,,,,,,,,
65,C15,平直型,1.7349770481112974,90.7417267643208,0.3896491226508702,15.0,90.0,0.1290681718798914,1.00485458345829,0,,,,,,,,,,
66,C15,波纹型,1.3246530308319633,72.2175010137108,0.3785145431683839,15.0,32.0,0.1025623936945479,0.5809165408261853,1,,,,,,,,,,
67,C40,端钩型,0.8613104721651172,58.88000984915762,0.316009856729237,40.0,84.0,0.0298601614519306,0.4085487825186626,1,,,,,,,,,,
68,C80,波纹型,0.7585074193063791,56.19288303850279,0.4510660345589489,80.0,5.0,0.0561374894539982,1.866778275875946,1,,,,,,,,,,
69,C15,端钩型,1.96911143044428,59.81174604614569,0.3867558054645186,15.0,46.0,0.1503833711421313,1.0296467384364365,1,,,,,,,,,,
70,C40,平直型,0.9264824213422151,75.63517179059819,0.3938653868380802,40.0,72.0,0.2157013584637197,0.5013463737043465,2,,,,,,,,,,
71,C20,端钩型,2.812800295941993,90.72434422266276,0.330134594762648,20.0,48.0,0.02,0.8481652903491776,0,,,,,,,,,,
72,C80,波纹型,1.952652849250988,61.77278174534098,0.3361853304461736,80.0,84.0,0.0981239039974769,0.5835207059543058,0,,,,,,,,,,
73,C60,平直型,1.3671745113370926,47.34876940659507,0.481420724431243,60.0,29.0,0.085096375223756,1.6462107346090082,2,,,,,,,,,,
74,C65,波纹型,1.9772887287035417,46.56636540983068,0.3089298177948558,65.0,3.0,0.1053319770990964,0.9514806999627868,0,,,,,,,,,,
75,C60,波纹型,0.5570096775742437,82.22099961704126,0.3465704569887412,60.0,70.0,0.0245990787859738,0.9585451202310378,1,,,,,,,,,,
76,C60,波纹型,2.896398033103613,87.15981343967373,0.3584118660629056,60.0,7.0,0.02,0.8154848136113845,0,,,,,,,,,,
77,C65,平直型,1.7057585923572507,37.369465589788746,0.3980395084803173,65.0,69.0,0.0553360634626483,0.5874761856773414,0,,,,,,,,,,
78,C15,端钩型,2.456838068125716,34.65911998686247,0.4172890346029592,15.0,67.0,0.1274626827015014,0.8258826290056016,0,,,,,,,,,,
79,C75,波纹型,0.7068249998060965,71.61035646295163,0.3986579951701333,75.0,76.0,0.1913694176226069,1.301516288110304,2,,,,,,,,,,
80,C65,平直型,1.7166458270954008,40.23212709348888,0.3168230669113764,65.0,44.0,0.1260119203128169,1.325080185520329,2,,,,,,,,,,
81,C65,波纹型,1.7267674858863022,87.72649333194389,0.3487334908111427,65.0,81.0,0.02,0.1957154586474931,0,,,,,,,,,,
82,C40,波纹型,2.8445661374374573,51.72342717468521,0.4687176769525082,40.0,16.0,0.137012300049375,0.210227940805197,0,,,,,,,,,,
83,C70,端钩型,1.9293201309401884,40.07103530797998,0.4275177400956917,70.0,40.0,0.0552780049310079,1.2515321173605654,0,,,,,,,,,,
84,C40,端钩型,1.6837235026423845,94.46793307412152,0.4298298100268548,40.0,11.0,0.2031941897118868,1.1554869749220296,2,,,,,,,,,,
85,C15,平直型,1.167439157729734,41.58722059146948,0.434040651070271,15.0,70.0,0.1723054337207986,1.3480066441635847,2,,,,,,,,,,
86,C75,波纹型,1.3289224933563806,49.930405763655486,0.4525806038079058,75.0,65.0,0.1401090242669514,0.4033340509400586,1,,,,,,,,,,
87,C30,端钩型,1.8016810061788444,40.7529376634441,0.3116216963442894,30.0,73.0,0.1457991170516399,0.5454258485213395,1,,,,,,,,,,
88,C20,波纹型,1.5972786507626169,38.08430445657485,0.3733216769865224,20.0,69.0,0.1525953821913835,1.0248668288511522,1,,,,,,,,,,
89,C55,波纹型,0.5540301997008261,31.4803611435508,0.4079054870523357,55.0,28.0,0.0736636038785617,1.5528507122952016,2,,,,,,,,,,
90,C30,波纹型,2.5657298104858945,33.87767864149821,0.3676912966594652,30.0,7.0,0.02,0.2917480537914693,1,,,,,,,,,,
91,C75,平直型,2.740401929599417,42.224902965509685,0.4688957746574373,75.0,84.0,0.1360875510783012,1.521244946861264,2,,,,,,,,,,
92,C45,端钩型,0.8506227224965269,33.73673528390228,0.3965145017174588,45.0,45.0,0.1862204957922356,0.928856531248827,2,,,,,,,,,,
93,C15,波纹型,1.8850903588476235,71.38006712776799,0.4537255178918758,15.0,9.0,0.1927884057514129,0.911872177619079,2,,,,,,,,,,
94,C80,波纹型,0.7714393528386089,77.65001687596545,0.4704031033762338,80.0,84.0,0.2138042083310973,1.915830081788885,2,,,,,,,,,,
95,C50,平直型,2.180600232599529,57.554131978241976,0.4009582965806996,50.0,90.0,0.1241764309028981,0.9629108601776004,0,,,,,,,,,,
96,C30,端钩型,1.2030844595975208,52.25937678664346,0.48191044877427,30.0,41.0,0.1818985592193303,1.0511751169112855,2,,,,,,,,,,
97,C60,端钩型,2.1485565867297547,65.3168365915561,0.4174247881073961,60.0,70.0,0.1642848959043683,1.0576612406288302,2,,,,,,,,,,
98,C50,波纹型,2.3174865357172063,91.2503459564226,0.4700548597667443,50.0,4.0,0.2508377816629225,1.9828388784959432,2,,,,,,,,,,
99,C15,波纹型,2.4216187297941425,89.57921387755442,0.3681181591183048,15.0,9.0,0.0770572711002253,1.1087083900294237,0,,,,,,,,,,
100,C65,平直型,0.7693523648897413,33.04325434089544,0.399763391706297,65.0,25.0,0.1911891988593143,1.2044757703539375,2,,,,,,,,,,
101,C40,波纹型,2.79002961284402,42.704888671756684,0.4062822082009155,40.0,60.0,0.1106885917471812,0.8893249228370684,1,,,,,,,,,,
102,C60,平直型,1.075534977237202,46.572140977307726,0.3209959431792141,60.0,13.0,0.0529759208808182,1.0294041715199038,1,,,,,,,,,,
103,C75,波纹型,0.5935313904404494,47.45713030825483,0.3797105013403081,75.0,4.0,0.1452894203062742,0.7746978954271941,1,,,,,,,,,,
104,C55,端钩型,1.8871311734787084,69.98628562199409,0.4834675345103352,55.0,61.0,0.1955354640420047,1.1172359301192738,0,,,,,,,,,,
105,C60,端钩型,1.4273057096560968,59.138369799223454,0.4261664480729484,60.0,70.0,0.1521323239166544,1.3893936783061325,2,,,,,,,,,,
106,C30,平直型,2.5744743578310327,33.44778839493158,0.3355013164873935,30.0,67.0,0.0590961891537649,1.0874201410623765,1,,,,,,,,,,
107,C30,端钩型,2.5206286801607547,56.15298969217001,0.367771127121921,30.0,72.0,0.1479218776438129,1.620208280028704,0,,,,,,,,,,
108,C40,平直型,1.2928472320567883,66.6627064102346,0.33832060193254,40.0,73.0,0.0401531946106506,0.5334412104587533,1,,,,,,,,,,
109,C70,端钩型,2.8822484876743624,37.11703320326012,0.3049646263597145,70.0,55.0,0.141364336171295,0.8897359051633249,1,,,,,,,,,,
110,C50,端钩型,1.2272945953502965,88.34209876519918,0.4854920917008053,50.0,47.0,0.1429258214460789,1.2390828738397093,2,,,,,,,,,,
111,C35,端钩型,1.7876428230792865,33.637330652557296,0.3896414656513743,35.0,78.0,0.0337478665074609,0.8229335709823472,1,,,,,,,,,,
112,C65,波纹型,1.139912726419007,94.73893083126434,0.3615070144841572,65.0,32.0,0.1401163389015129,1.4685412640638138,2,,,,,,,,,,
113,C70,波纹型,2.8401089251224083,36.93791991059128,0.4196954383115473,70.0,9.0,0.1020487116831911,0.5563846816313214,0,,,,,,,,,,
114,C75,平直型,0.9115195439550454,89.0502466118427,0.3014628912586031,75.0,68.0,0.0811481624677866,0.7610752735991592,1,,,,,,,,,,
115,C35,波纹型,0.6122765484808225,93.1857200749332,0.3556044213201628,35.0,25.0,0.070300973954967,1.0824427701646275,2,,,,,,,,,,
116,C60,波纹型,1.5877426500075948,98.56994764106147,0.4406066931397785,60.0,89.0,0.2089140764809869,1.415521087565374,1,,,,,,,,,,
117,C55,波纹型,2.9809389101395927,86.14181161915155,0.4267539546138525,55.0,38.0,0.0800474658843077,0.6371771344192587,0,,,,,,,,,,
118,C45,平直型,2.7291931656372848,84.56342785399303,0.4963611895085071,45.0,77.0,0.1400422348353117,1.3784477499618035,0,,,,,,,,,,
119,C40,波纹型,2.371520048642373,74.97382931968833,0.4240715419316088,40.0,4.0,0.0941184767520089,0.896704820847429,1,,,,,,,,,,
